Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar
0.5327010154724121	0	14.955224	7.7487273	63.0	9.0	14.955223880597014	7.7487270708506815	1002	1002
0.8158512115478516	1	19.82353	8.396325	44.0	10.0	19.823529411764707	8.396324785058864	1011	2013
1.0393142700195312	2	19.921568	9.739434	47.0	8.0	19.92156862745098	9.739434974260021	1016	3029
1.2665259838104248	3	23.39535	11.428523	55.0	8.0	23.3953488372093	11.428523139819177	1006	4035
1.5021581649780273	4	20.795918	11.087738	56.0	9.0	20.79591836734694	11.087738386341389	1019	5054
1.739354133605957	5	21.638298	9.718212	55.0	9.0	21.638297872340427	9.718211751961	1017	6071
1.984490156173706	6	23.113636	12.450294	71.0	10.0	23.113636363636363	12.450293733466161	1017	7088
2.2131032943725586	7	23.348837	10.646287	52.0	10.0	23.348837209302324	10.646287093652695	1004	8092
2.4460322856903076	8	23.651163	11.133198	53.0	9.0	23.651162790697676	11.133197206699728	1017	9109
2.6735990047454834	9	21.782608	9.835414	49.0	10.0	21.782608695652176	9.835413042493238	1002	10111
2.9048712253570557	10	20.857143	9.2648115	52.0	9.0	20.857142857142858	9.264811638337694	1022	11133
3.1468091011047363	11	22.355556	12.860198	73.0	9.0	22.355555555555554	12.860197951743382	1006	12139
3.3896939754486084	12	23.833334	11.956103	62.0	10.0	23.833333333333332	11.956103575095554	1001	13140
3.6257312297821045	13	22.954546	10.687619	48.0	11.0	22.954545454545453	10.687619314495171	1010	14150
3.860074043273926	14	21.229166	12.059298	71.0	10.0	21.229166666666668	12.059297214413265	1019	15169
